replicate	genotype	treatment	flat	pot	colony
Bac030	dde2/ein2/pad4	_pLAFR	flatpLAFRa1	potpLAFRa05	6.929039084
Bac030	dde2/ein2/pad4	_pLAFR	flatpLAFRa1	potpLAFRa05	7.418059562
Bac030	dde2/ein2/pad4	_pLAFR	flatpLAFRa1	potpLAFRa07	6.628009089
Bac030	dde2/ein2/pad4	_pLAFR	flatpLAFRa1	potpLAFRa07	6.548827842
Bac030	dde2/ein2/sid2	_pLAFR	flatpLAFRa1	potpLAFRa02	6.804100348
Bac030	dde2/ein2/sid2	_pLAFR	flatpLAFRa1	potpLAFRa02	6.574133708
Bac030	dde2/ein2/sid2	_pLAFR	flatpLAFRa1	potpLAFRa04	6.995985874
Bac030	dde2/ein2/sid2	_pLAFR	flatpLAFRa1	potpLAFRa04	6.804100348
Bac030	dde2/ein2/sid2	_pLAFR	flatpLAFRa1	potpLAFRa06	7.150887834
Bac030	dde2/ein2/sid2	_pLAFR	flatpLAFRa1	potpLAFRa06	7.326979093
Bac030	dde2/ein2/sid2	_pLAFR	flatpLAFRa1	potpLAFRa08	7.312255836
Bac030	dde2/ein2/sid2	_pLAFR	flatpLAFRa1	potpLAFRa08	6.565861182
Bac030	dde2/pad4/sid2	_pLAFR	flatpLAFRa1	potpLAFRa01	5.891250523
Bac030	dde2/pad4/sid2	_pLAFR	flatpLAFRa1	potpLAFRa01	6.281221602
Bac030	dde2/pad4/sid2	_pLAFR	flatpLAFRa1	potpLAFRa03	5.752947825
Bac030	dde2/pad4/sid2	_pLAFR	flatpLAFRa1	potpLAFRa03	6.548827842
Bac030	dde2/pad4/sid2	_pLAFR	flatpLAFRa1	potpLAFRa05	5.784356289
Bac030	dde2/pad4/sid2	_pLAFR	flatpLAFRa1	potpLAFRa05	6.08030676
Bac030	dde2/pad4/sid2	_pLAFR	flatpLAFRa1	potpLAFRa07	6.62070985
Bac030	dde2/pad4/sid2	_pLAFR	flatpLAFRa1	potpLAFRa07	6.418059562
Bac030	ein2/pad4/sid2	_pLAFR	flatpLAFRa1	potpLAFRa02	6.521955696
Bac030	ein2/pad4/sid2	_pLAFR	flatpLAFRa1	potpLAFRa02	5.128611439
Bac030	ein2/pad4/sid2	_pLAFR	flatpLAFRa1	potpLAFRa04	5.381336755
Bac030	ein2/pad4/sid2	_pLAFR	flatpLAFRa1	potpLAFRa04	6.849857838
Bac030	ein2/pad4/sid2	_pLAFR	flatpLAFRa1	potpLAFRa06	6.582251598
Bac030	ein2/pad4/sid2	_pLAFR	flatpLAFRa1	potpLAFRa06	6.752947825
Bac030	ein2/pad4/sid2	_pLAFR	flatpLAFRa1	potpLAFRa08	7.128611439
Bac030	ein2/pad4/sid2	_pLAFR	flatpLAFRa1	potpLAFRa08	7.297015869
Bac030	dde2/ein2/pad4/sid2	_pLAFR	flatpLAFRa1	potpLAFRa01	6.62070985
Bac030	dde2/ein2/pad4/sid2	_pLAFR	flatpLAFRa1	potpLAFRa01	7.440922445
Bac030	dde2/ein2/pad4/sid2	_pLAFR	flatpLAFRa1	potpLAFRa03	6.503070352
Bac030	dde2/ein2/pad4/sid2	_pLAFR	flatpLAFRa1	potpLAFRa03	6.675932641
Bac030	dde2/ein2/pad4/sid2	_pLAFR	flatpLAFRa1	potpLAFRa05	6.557428014
Bac030	dde2/ein2/pad4/sid2	_pLAFR	flatpLAFRa1	potpLAFRa05	7.08030676
Bac030	dde2/ein2/pad4/sid2	_pLAFR	flatpLAFRa1	potpLAFRa07	6.628009089
Bac030	dde2/ein2/pad4/sid2	_pLAFR	flatpLAFRa1	potpLAFRa07	6.682366751
Bac030	rpm1/rps2	_pLAFR	flatpLAFRa1	potpLAFRa01	7.150887834
Bac030	rpm1/rps2	_pLAFR	flatpLAFRa1	potpLAFRa01	6.105130343
Bac030	rpm1/rps2	_pLAFR	flatpLAFRa1	potpLAFRa03	6.582251598
Bac030	rpm1/rps2	_pLAFR	flatpLAFRa1	potpLAFRa03	6.247797847
Bac030	rpm1/rps2	_pLAFR	flatpLAFRa1	potpLAFRa05	6.264831186
Bac030	rpm1/rps2	_pLAFR	flatpLAFRa1	potpLAFRa05	5.96380119
Bac030	rpm1/rps2	_pLAFR	flatpLAFRa1	potpLAFRa07	5.995985874
Bac030	rpm1/rps2	_pLAFR	flatpLAFRa1	potpLAFRa07	5.418059562
Bac030	npr1	_pLAFR	flatpLAFRa1	potpLAFRa02	5.368371778
Bac030	npr1	_pLAFR	flatpLAFRa1	potpLAFRa02	6.326979093
Bac030	npr1	_pLAFR	flatpLAFRa1	potpLAFRa04	6.381336755
Bac030	npr1	_pLAFR	flatpLAFRa1	potpLAFRa04	6.462641695
Bac030	npr1	_pLAFR	flatpLAFRa1	potpLAFRa06	6.688706929
Bac030	npr1	_pLAFR	flatpLAFRa1	potpLAFRa06	7.264831186
Bac030	npr1	_pLAFR	flatpLAFRa1	potpLAFRa08	6.08030676
Bac030	npr1	_pLAFR	flatpLAFRa1	potpLAFRa08	7.150887834
Bac033	_Col	_pLAFR	flatpLAFRb1	potpLAFRb02	6.804100348
Bac033	_Col	_pLAFR	flatpLAFRb1	potpLAFRb02	6.582251598
Bac033	_Col	_pLAFR	flatpLAFRb1	potpLAFRb04	6.548827842
Bac033	_Col	_pLAFR	flatpLAFRb1	potpLAFRb04	6.503070352
Bac033	_Col	_pLAFR	flatpLAFRb1	potpLAFRb06	6.23006908
Bac033	_Col	_pLAFR	flatpLAFRb1	potpLAFRb06	6.312255836
Bac033	_Col	_pLAFR	flatpLAFRb1	potpLAFRb08	6.418059562
Bac033	_Col	_pLAFR	flatpLAFRb1	potpLAFRb08	6.150887834
Bac033	dde2	_pLAFR	flatpLAFRb1	potpLAFRb01	6.429641435
Bac033	dde2	_pLAFR	flatpLAFRb1	potpLAFRb01	6.264831186
Bac033	dde2	_pLAFR	flatpLAFRb1	potpLAFRb03	6.23006908
Bac033	dde2	_pLAFR	flatpLAFRb1	potpLAFRb03	6.23006908
Bac033	dde2	_pLAFR	flatpLAFRb1	potpLAFRb05	6.736348563
Bac033	dde2	_pLAFR	flatpLAFRb1	potpLAFRb05	6.297015869
Bac033	dde2	_pLAFR	flatpLAFRb1	potpLAFRb07	6.355007816
Bac033	dde2	_pLAFR	flatpLAFRb1	potpLAFRb07	6.688706929
Bac033	ein2	_pLAFR	flatpLAFRb1	potpLAFRb01	6.628009089
Bac033	ein2	_pLAFR	flatpLAFRb1	potpLAFRb01	6.297015869
Bac033	ein2	_pLAFR	flatpLAFRb1	potpLAFRb03	6.381336755
Bac033	ein2	_pLAFR	flatpLAFRb1	potpLAFRb03	6.281221602
Bac033	ein2	_pLAFR	flatpLAFRb1	potpLAFRb05	6.368371778
Bac033	ein2	_pLAFR	flatpLAFRb1	potpLAFRb05	6.297015869
Bac033	ein2	_pLAFR	flatpLAFRb1	potpLAFRb07	6.393925883
Bac033	ein2	_pLAFR	flatpLAFRb1	potpLAFRb07	6.326979093
Bac033	pad4	_pLAFR	flatpLAFRb1	potpLAFRb01	6.503070352
Bac033	pad4	_pLAFR	flatpLAFRb1	potpLAFRb01	6.736348563
Bac033	pad4	_pLAFR	flatpLAFRb1	potpLAFRb03	6.613285832
Bac033	pad4	_pLAFR	flatpLAFRb1	potpLAFRb03	6.462641695
Bac033	pad4	_pLAFR	flatpLAFRb1	potpLAFRb05	6.849857838
Bac033	pad4	_pLAFR	flatpLAFRb1	potpLAFRb05	6.473107129
Bac033	pad4	_pLAFR	flatpLAFRb1	potpLAFRb07	6.406160339
Bac033	pad4	_pLAFR	flatpLAFRb1	potpLAFRb07	6.521955696
Bac033	sid2	_pLAFR	flatpLAFRb1	potpLAFRb02	6.628009089
Bac033	sid2	_pLAFR	flatpLAFRb1	potpLAFRb02	7.053977821
Bac033	sid2	_pLAFR	flatpLAFRb1	potpLAFRb04	6.995985874
Bac033	sid2	_pLAFR	flatpLAFRb1	potpLAFRb04	7.51261567
Bac033	sid2	_pLAFR	flatpLAFRb1	potpLAFRb06	6.707190335
Bac033	sid2	_pLAFR	flatpLAFRb1	potpLAFRb06	7.025949097
Bac033	sid2	_pLAFR	flatpLAFRb1	potpLAFRb08	6.326979093
Bac033	sid2	_pLAFR	flatpLAFRb1	potpLAFRb08	7.192280519
Bac033	dde2/ein2	_pLAFR	flatpLAFRb1	potpLAFRb02	6.540053918
Bac033	dde2/ein2	_pLAFR	flatpLAFRb1	potpLAFRb02	5.192280519
Bac033	dde2/ein2	_pLAFR	flatpLAFRb1	potpLAFRb04	6.540053918
Bac033	dde2/ein2	_pLAFR	flatpLAFRb1	potpLAFRb04	6.565861182
Bac033	dde2/ein2	_pLAFR	flatpLAFRb1	potpLAFRb06	5.849857838
Bac033	dde2/ein2	_pLAFR	flatpLAFRb1	potpLAFRb06	5.451917829
Bac033	dde2/ein2	_pLAFR	flatpLAFRb1	potpLAFRb08	5.688706929
Bac033	dde2/ein2	_pLAFR	flatpLAFRb1	potpLAFRb08	6.656037812
Bac033	dde2/pad4	_pLAFR	flatpLAFRb1	potpLAFRb02	7.326979093
Bac033	dde2/pad4	_pLAFR	flatpLAFRb1	potpLAFRb02	7.51261567
Bac033	dde2/pad4	_pLAFR	flatpLAFRb1	potpLAFRb04	7.483326294
Bac033	dde2/pad4	_pLAFR	flatpLAFRb1	potpLAFRb04	7.628009089
Bac033	dde2/pad4	_pLAFR	flatpLAFRb1	potpLAFRb06	7.368371778
Bac033	dde2/pad4	_pLAFR	flatpLAFRb1	potpLAFRb06	7.053977821
Bac033	dde2/pad4	_pLAFR	flatpLAFRb1	potpLAFRb08	7.192280519
Bac033	dde2/pad4	_pLAFR	flatpLAFRb1	potpLAFRb08	7.341219532
Bac033	dde2/sid2	_pLAFR	flatpLAFRb1	potpLAFRb02	7.08030676
Bac033	dde2/sid2	_pLAFR	flatpLAFRb1	potpLAFRb02	6.929039084
Bac033	dde2/sid2	_pLAFR	flatpLAFRb1	potpLAFRb04	6.891250523
Bac033	dde2/sid2	_pLAFR	flatpLAFRb1	potpLAFRb04	7.192280519
Bac033	dde2/sid2	_pLAFR	flatpLAFRb1	potpLAFRb06	6.503070352
Bac033	dde2/sid2	_pLAFR	flatpLAFRb1	potpLAFRb06	7.053977821
Bac033	dde2/sid2	_pLAFR	flatpLAFRb1	potpLAFRb08	7.025949097
Bac033	dde2/sid2	_pLAFR	flatpLAFRb1	potpLAFRb08	7.393925883
Bac033	ein2/pad4	_pLAFR	flatpLAFRb1	potpLAFRb02	7.381336755
Bac033	ein2/pad4	_pLAFR	flatpLAFRb1	potpLAFRb02	7.053977821
Bac033	ein2/pad4	_pLAFR	flatpLAFRb1	potpLAFRb04	7.406160339
Bac033	ein2/pad4	_pLAFR	flatpLAFRb1	potpLAFRb04	7.105130343
Bac033	ein2/pad4	_pLAFR	flatpLAFRb1	potpLAFRb06	7.172077133
Bac033	ein2/pad4	_pLAFR	flatpLAFRb1	potpLAFRb06	6.531099076
Bac033	ein2/pad4	_pLAFR	flatpLAFRb1	potpLAFRb08	7.150887834
Bac033	ein2/pad4	_pLAFR	flatpLAFRb1	potpLAFRb08	7.192280519
Bac033	ein2/sid2	_pLAFR	flatpLAFRb1	potpLAFRb01	6.521955696
Bac033	ein2/sid2	_pLAFR	flatpLAFRb1	potpLAFRb01	6.531099076
Bac033	ein2/sid2	_pLAFR	flatpLAFRb1	potpLAFRb03	6.891250523
Bac033	ein2/sid2	_pLAFR	flatpLAFRb1	potpLAFRb03	6.51261567
Bac033	ein2/sid2	_pLAFR	flatpLAFRb1	potpLAFRb05	6.688706929
Bac033	ein2/sid2	_pLAFR	flatpLAFRb1	potpLAFRb05	6.440922445
Bac033	ein2/sid2	_pLAFR	flatpLAFRb1	potpLAFRb07	6.548827842
Bac033	ein2/sid2	_pLAFR	flatpLAFRb1	potpLAFRb07	6.590220528
Bac033	pad4/sid2	_pLAFR	flatpLAFRb1	potpLAFRb01	6.929039084
Bac033	pad4/sid2	_pLAFR	flatpLAFRb1	potpLAFRb01	7.23006908
Bac033	pad4/sid2	_pLAFR	flatpLAFRb1	potpLAFRb03	7.192280519
Bac033	pad4/sid2	_pLAFR	flatpLAFRb1	potpLAFRb03	6.557428014
Bac033	pad4/sid2	_pLAFR	flatpLAFRb1	potpLAFRb05	7.297015869
Bac033	pad4/sid2	_pLAFR	flatpLAFRb1	potpLAFRb05	7.025949097
Bac033	pad4/sid2	_pLAFR	flatpLAFRb1	potpLAFRb07	7.192280519
Bac033	pad4/sid2	_pLAFR	flatpLAFRb1	potpLAFRb07	6.849857838
Bac033	dde2/ein2/pad4	_pLAFR	flatpLAFRb1	potpLAFRb01	7.105130343
Bac033	dde2/ein2/pad4	_pLAFR	flatpLAFRb1	potpLAFRb01	7.341219532
Bac033	dde2/ein2/pad4	_pLAFR	flatpLAFRb1	potpLAFRb03	7.368371778
Bac033	dde2/ein2/pad4	_pLAFR	flatpLAFRb1	potpLAFRb03	7.381336755
Bac033	dde2/ein2/pad4	_pLAFR	flatpLAFRb1	potpLAFRb05	7.368371778
Bac033	dde2/ein2/pad4	_pLAFR	flatpLAFRb1	potpLAFRb05	7.150887834
Bac033	dde2/ein2/pad4	_pLAFR	flatpLAFRb1	potpLAFRb07	7.440922445
Bac033	dde2/ein2/pad4	_pLAFR	flatpLAFRb1	potpLAFRb07	7.025949097
Bac033	dde2/ein2/sid2	_pLAFR	flatpLAFRb1	potpLAFRb01	7.393925883
Bac033	dde2/ein2/sid2	_pLAFR	flatpLAFRb1	potpLAFRb01	6.804100348
Bac033	dde2/ein2/sid2	_pLAFR	flatpLAFRb1	potpLAFRb03	6.96380119
Bac033	dde2/ein2/sid2	_pLAFR	flatpLAFRb1	potpLAFRb03	6.804100348
Bac033	dde2/ein2/sid2	_pLAFR	flatpLAFRb1	potpLAFRb05	6.96380119
Bac033	dde2/ein2/sid2	_pLAFR	flatpLAFRb1	potpLAFRb05	7.025949097
Bac033	dde2/ein2/sid2	_pLAFR	flatpLAFRb1	potpLAFRb07	7.105130343
Bac033	dde2/ein2/sid2	_pLAFR	flatpLAFRb1	potpLAFRb07	7.473107129
Bac033	dde2/pad4/sid2	_pLAFR	flatpLAFRb1	potpLAFRb02	7.23006908
Bac033	dde2/pad4/sid2	_pLAFR	flatpLAFRb1	potpLAFRb02	6.849857838
Bac033	dde2/pad4/sid2	_pLAFR	flatpLAFRb1	potpLAFRb04	7.128611439
Bac033	dde2/pad4/sid2	_pLAFR	flatpLAFRb1	potpLAFRb04	7.312255836
Bac033	dde2/pad4/sid2	_pLAFR	flatpLAFRb1	potpLAFRb06	7.247797847
Bac033	dde2/pad4/sid2	_pLAFR	flatpLAFRb1	potpLAFRb06	7.368371778
Bac033	dde2/pad4/sid2	_pLAFR	flatpLAFRb1	potpLAFRb08	7.025949097
Bac033	dde2/pad4/sid2	_pLAFR	flatpLAFRb1	potpLAFRb08	7.393925883
Bac033	ein2/pad4/sid2	_pLAFR	flatpLAFRb1	potpLAFRb02	6.804100348
Bac033	ein2/pad4/sid2	_pLAFR	flatpLAFRb1	potpLAFRb02	7.172077133
Bac033	ein2/pad4/sid2	_pLAFR	flatpLAFRb1	potpLAFRb04	6.752947825
Bac033	ein2/pad4/sid2	_pLAFR	flatpLAFRb1	potpLAFRb04	7.326979093
Bac033	ein2/pad4/sid2	_pLAFR	flatpLAFRb1	potpLAFRb06	7.23006908
Bac033	ein2/pad4/sid2	_pLAFR	flatpLAFRb1	potpLAFRb06	6.995985874
Bac033	ein2/pad4/sid2	_pLAFR	flatpLAFRb1	potpLAFRb08	7.08030676
Bac033	ein2/pad4/sid2	_pLAFR	flatpLAFRb1	potpLAFRb08	7.053977821
Bac033	dde2/ein2/pad4/sid2	_pLAFR	flatpLAFRb1	potpLAFRb02	7.628009089
Bac033	dde2/ein2/pad4/sid2	_pLAFR	flatpLAFRb1	potpLAFRb02	6.929039084
Bac033	dde2/ein2/pad4/sid2	_pLAFR	flatpLAFRb1	potpLAFRb04	7.613285832
Bac033	dde2/ein2/pad4/sid2	_pLAFR	flatpLAFRb1	potpLAFRb04	7.483326294
Bac033	dde2/ein2/pad4/sid2	_pLAFR	flatpLAFRb1	potpLAFRb06	7.473107129
Bac033	dde2/ein2/pad4/sid2	_pLAFR	flatpLAFRb1	potpLAFRb06	7.264831186
Bac033	dde2/ein2/pad4/sid2	_pLAFR	flatpLAFRb1	potpLAFRb08	7.590220528
Bac033	dde2/ein2/pad4/sid2	_pLAFR	flatpLAFRb1	potpLAFRb08	7.613285832
Bac033	rpm1/rps2	_pLAFR	flatpLAFRb1	potpLAFRb01	6.406160339
Bac033	rpm1/rps2	_pLAFR	flatpLAFRb1	potpLAFRb01	6.521955696
Bac033	rpm1/rps2	_pLAFR	flatpLAFRb1	potpLAFRb03	6.804100348
Bac033	rpm1/rps2	_pLAFR	flatpLAFRb1	potpLAFRb03	6.418059562
Bac033	rpm1/rps2	_pLAFR	flatpLAFRb1	potpLAFRb05	6.582251598
Bac033	rpm1/rps2	_pLAFR	flatpLAFRb1	potpLAFRb05	6.694955878
Bac033	rpm1/rps2	_pLAFR	flatpLAFRb1	potpLAFRb07	6.62070985
Bac033	rpm1/rps2	_pLAFR	flatpLAFRb1	potpLAFRb07	6.548827842
Bac033	npr1	_pLAFR	flatpLAFRb1	potpLAFRb01	6.752947825
Bac033	npr1	_pLAFR	flatpLAFRb1	potpLAFRb01	7.150887834
Bac033	npr1	_pLAFR	flatpLAFRb1	potpLAFRb03	6.105130343
Bac033	npr1	_pLAFR	flatpLAFRb1	potpLAFRb03	6.694955878
Bac033	npr1	_pLAFR	flatpLAFRb1	potpLAFRb05	6.96380119
Bac033	npr1	_pLAFR	flatpLAFRb1	potpLAFRb05	7.025949097
Bac033	npr1	_pLAFR	flatpLAFRb1	potpLAFRb07	6.531099076
Bac033	npr1	_pLAFR	flatpLAFRb1	potpLAFRb07	7.172077133
Bac027	_Col	_pLAFR	flatpLAFRc1	potpLAFRc01	6.053977821
Bac027	_Col	_pLAFR	flatpLAFRc1	potpLAFRc01	6.368371778
Bac027	_Col	_pLAFR	flatpLAFRc1	potpLAFRc03	6.440922445
Bac027	_Col	_pLAFR	flatpLAFRc1	potpLAFRc03	6.211585674
Bac027	_Col	_pLAFR	flatpLAFRc1	potpLAFRc05	6.724919102
Bac027	_Col	_pLAFR	flatpLAFRc1	potpLAFRc05	6.172077133
Bac027	_Col	_pLAFR	flatpLAFRc1	potpLAFRc07	6.150887834
Bac027	_Col	_pLAFR	flatpLAFRc1	potpLAFRc07	6.418059562
Bac027	dde2	_pLAFR	flatpLAFRc1	potpLAFRc02	6.23006908
Bac027	dde2	_pLAFR	flatpLAFRc1	potpLAFRc02	6.531099076
Bac027	dde2	_pLAFR	flatpLAFRc1	potpLAFRc04	6.295462041
Bac027	dde2	_pLAFR	flatpLAFRc1	potpLAFRc04	6.326979093
Bac027	dde2	_pLAFR	flatpLAFRc1	potpLAFRc06	6.418059562
Bac027	dde2	_pLAFR	flatpLAFRc1	potpLAFRc06	6.172077133
Bac027	dde2	_pLAFR	flatpLAFRc1	potpLAFRc08	6.368371778
Bac027	dde2	_pLAFR	flatpLAFRc1	potpLAFRc08	6.192280519
Bac027	ein2	_pLAFR	flatpLAFRc1	potpLAFRc02	6.368371778
Bac027	ein2	_pLAFR	flatpLAFRc1	potpLAFRc02	6.355007816
Bac027	ein2	_pLAFR	flatpLAFRc1	potpLAFRc04	6.51261567
Bac027	ein2	_pLAFR	flatpLAFRc1	potpLAFRc04	6.548827842
Bac027	ein2	_pLAFR	flatpLAFRc1	potpLAFRc06	6.531099076
Bac027	ein2	_pLAFR	flatpLAFRc1	potpLAFRc06	6.531099076
Bac027	ein2	_pLAFR	flatpLAFRc1	potpLAFRc08	6.406160339
Bac027	ein2	_pLAFR	flatpLAFRc1	potpLAFRc08	6.548827842
Bac027	pad4	_pLAFR	flatpLAFRc1	potpLAFRc01	6.613285832
Bac027	pad4	_pLAFR	flatpLAFRc1	potpLAFRc01	6.381336755
Bac027	pad4	_pLAFR	flatpLAFRc1	potpLAFRc03	6.150887834
Bac027	pad4	_pLAFR	flatpLAFRc1	potpLAFRc03	6.406160339
Bac027	pad4	_pLAFR	flatpLAFRc1	potpLAFRc05	6.128611439
Bac027	pad4	_pLAFR	flatpLAFRc1	potpLAFRc05	7.150887834
Bac027	pad4	_pLAFR	flatpLAFRc1	potpLAFRc07	6.406160339
Bac027	pad4	_pLAFR	flatpLAFRc1	potpLAFRc07	6.51261567
Bac027	sid2	_pLAFR	flatpLAFRc1	potpLAFRc01	6.548827842
Bac027	sid2	_pLAFR	flatpLAFRc1	potpLAFRc01	6.51261567
Bac027	sid2	_pLAFR	flatpLAFRc1	potpLAFRc03	6.23006908
Bac027	sid2	_pLAFR	flatpLAFRc1	potpLAFRc03	5.995985874
Bac027	sid2	_pLAFR	flatpLAFRc1	potpLAFRc05	6.483326294
Bac027	sid2	_pLAFR	flatpLAFRc1	potpLAFRc05	6.381336755
Bac027	sid2	_pLAFR	flatpLAFRc1	potpLAFRc07	6.393925883
Bac027	sid2	_pLAFR	flatpLAFRc1	potpLAFRc07	6.192280519
Bac027	dde2/ein2	_pLAFR	flatpLAFRc1	potpLAFRc01	7.172077133
Bac027	dde2/ein2	_pLAFR	flatpLAFRc1	potpLAFRc01	7.053977821
Bac027	dde2/ein2	_pLAFR	flatpLAFRc1	potpLAFRc03	6.752947825
Bac027	dde2/ein2	_pLAFR	flatpLAFRc1	potpLAFRc03	6.96380119
Bac027	dde2/ein2	_pLAFR	flatpLAFRc1	potpLAFRc05	6.929039084
Bac027	dde2/ein2	_pLAFR	flatpLAFRc1	potpLAFRc05	7.08030676
Bac027	dde2/ein2	_pLAFR	flatpLAFRc1	potpLAFRc07	6.694955878
Bac027	dde2/ein2	_pLAFR	flatpLAFRc1	potpLAFRc07	6.752947825
Bac027	dde2/pad4	_pLAFR	flatpLAFRc1	potpLAFRc02	6.995985874
Bac027	dde2/pad4	_pLAFR	flatpLAFRc1	potpLAFRc02	6.368371778
Bac027	dde2/pad4	_pLAFR	flatpLAFRc1	potpLAFRc04	6.694955878
Bac027	dde2/pad4	_pLAFR	flatpLAFRc1	potpLAFRc04	6.590220528
Bac027	dde2/pad4	_pLAFR	flatpLAFRc1	potpLAFRc06	6.642249528
Bac027	dde2/pad4	_pLAFR	flatpLAFRc1	potpLAFRc06	6.719089558
Bac027	dde2/pad4	_pLAFR	flatpLAFRc1	potpLAFRc08	6.150887834
Bac027	dde2/pad4	_pLAFR	flatpLAFRc1	potpLAFRc08	6.326979093
Bac027	dde2/sid2	_pLAFR	flatpLAFRc1	potpLAFRc01	6.804100348
Bac027	dde2/sid2	_pLAFR	flatpLAFRc1	potpLAFRc01	6.694955878
Bac027	dde2/sid2	_pLAFR	flatpLAFRc1	potpLAFRc03	6.694955878
Bac027	dde2/sid2	_pLAFR	flatpLAFRc1	potpLAFRc03	6.565861182
Bac027	dde2/sid2	_pLAFR	flatpLAFRc1	potpLAFRc05	6.381336755
Bac027	dde2/sid2	_pLAFR	flatpLAFRc1	potpLAFRc05	6.462641695
Bac027	dde2/sid2	_pLAFR	flatpLAFRc1	potpLAFRc07	6.341219532
Bac027	dde2/sid2	_pLAFR	flatpLAFRc1	potpLAFRc07	6.429641435
Bac027	ein2/pad4	_pLAFR	flatpLAFRc1	potpLAFRc01	6.752947825
Bac027	ein2/pad4	_pLAFR	flatpLAFRc1	potpLAFRc01	6.849857838
Bac027	ein2/pad4	_pLAFR	flatpLAFRc1	potpLAFRc03	6.582251598
Bac027	ein2/pad4	_pLAFR	flatpLAFRc1	potpLAFRc03	6.995985874
Bac027	ein2/pad4	_pLAFR	flatpLAFRc1	potpLAFRc05	7.192280519
Bac027	ein2/pad4	_pLAFR	flatpLAFRc1	potpLAFRc05	6.849857838
Bac027	ein2/pad4	_pLAFR	flatpLAFRc1	potpLAFRc07	7.053977821
Bac027	ein2/pad4	_pLAFR	flatpLAFRc1	potpLAFRc07	6.548827842
Bac027	ein2/sid2	_pLAFR	flatpLAFRc1	potpLAFRc02	6.326979093
Bac027	ein2/sid2	_pLAFR	flatpLAFRc1	potpLAFRc02	6.462641695
Bac027	ein2/sid2	_pLAFR	flatpLAFRc1	potpLAFRc04	6.368371778
Bac027	ein2/sid2	_pLAFR	flatpLAFRc1	potpLAFRc04	6.521955696
Bac027	ein2/sid2	_pLAFR	flatpLAFRc1	potpLAFRc06	6.297015869
Bac027	ein2/sid2	_pLAFR	flatpLAFRc1	potpLAFRc06	6.531099076
Bac027	ein2/sid2	_pLAFR	flatpLAFRc1	potpLAFRc08	6.341219532
Bac027	ein2/sid2	_pLAFR	flatpLAFRc1	potpLAFRc08	6.574133708
Bac027	pad4/sid2	_pLAFR	flatpLAFRc1	potpLAFRc02	6.355007816
Bac027	pad4/sid2	_pLAFR	flatpLAFRc1	potpLAFRc02	6.891250523
Bac027	pad4/sid2	_pLAFR	flatpLAFRc1	potpLAFRc04	6.393925883
Bac027	pad4/sid2	_pLAFR	flatpLAFRc1	potpLAFRc04	6.694955878
Bac027	pad4/sid2	_pLAFR	flatpLAFRc1	potpLAFRc06	6.804100348
Bac027	pad4/sid2	_pLAFR	flatpLAFRc1	potpLAFRc06	6.355007816
Bac027	pad4/sid2	_pLAFR	flatpLAFRc1	potpLAFRc08	6.804100348
Bac027	pad4/sid2	_pLAFR	flatpLAFRc1	potpLAFRc08	6.341219532
Bac027	dde2/ein2/pad4	_pLAFR	flatpLAFRc1	potpLAFRc02	6.297015869
Bac027	dde2/ein2/pad4	_pLAFR	flatpLAFRc1	potpLAFRc02	6.752947825
Bac027	dde2/ein2/pad4	_pLAFR	flatpLAFRc1	potpLAFRc04	6.368371778
Bac027	dde2/ein2/pad4	_pLAFR	flatpLAFRc1	potpLAFRc04	6.418059562
Bac027	dde2/ein2/pad4	_pLAFR	flatpLAFRc1	potpLAFRc06	6.406160339
Bac027	dde2/ein2/pad4	_pLAFR	flatpLAFRc1	potpLAFRc06	6.548827842
Bac027	dde2/ein2/pad4	_pLAFR	flatpLAFRc1	potpLAFRc08	6.08030676
Bac027	dde2/ein2/pad4	_pLAFR	flatpLAFRc1	potpLAFRc08	7.105130343
Bac027	dde2/ein2/sid2	_pLAFR	flatpLAFRc1	potpLAFRc02	7.025949097
Bac027	dde2/ein2/sid2	_pLAFR	flatpLAFRc1	potpLAFRc02	6.312255836
Bac027	dde2/ein2/sid2	_pLAFR	flatpLAFRc1	potpLAFRc04	6.451917829
Bac027	dde2/ein2/sid2	_pLAFR	flatpLAFRc1	potpLAFRc04	6.025949097
Bac027	dde2/ein2/sid2	_pLAFR	flatpLAFRc1	potpLAFRc06	6.891250523
Bac027	dde2/ein2/sid2	_pLAFR	flatpLAFRc1	potpLAFRc06	5.995985874
Bac027	dde2/ein2/sid2	_pLAFR	flatpLAFRc1	potpLAFRc08	6.628009089
Bac027	dde2/ein2/sid2	_pLAFR	flatpLAFRc1	potpLAFRc08	6.574133708
Bac027	dde2/pad4/sid2	_pLAFR	flatpLAFRc1	potpLAFRc01	7.368371778
Bac027	dde2/pad4/sid2	_pLAFR	flatpLAFRc1	potpLAFRc01	6.628009089
Bac027	dde2/pad4/sid2	_pLAFR	flatpLAFRc1	potpLAFRc03	6.540053918
Bac027	dde2/pad4/sid2	_pLAFR	flatpLAFRc1	potpLAFRc03	6.381336755
Bac027	dde2/pad4/sid2	_pLAFR	flatpLAFRc1	potpLAFRc05	6.605732694
Bac027	dde2/pad4/sid2	_pLAFR	flatpLAFRc1	potpLAFRc05	6.565861182
Bac027	dde2/pad4/sid2	_pLAFR	flatpLAFRc1	potpLAFRc07	6.628009089
Bac027	dde2/pad4/sid2	_pLAFR	flatpLAFRc1	potpLAFRc07	6.598045865
